,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
4891,Wendy's,Grilled Chicken Breast,"Chili, Small",,300.0,7.0,16.0,6.0,44.0,2.5,125.0,1150.0,entree_side,none
4894,Wendy's,Grilled Chicken Breast,Broccoli Cheese Baked Potato,,560.0,13.0,70.0,7.0,44.0,6.5,115.0,940.0,entree_side,none
4895,Wendy's,Grilled Chicken Breast,Kids' Natural Cut Fries,,360.0,12.0,30.0,0.0,32.0,2.5,90.0,600.0,entree_side,none
4896,Wendy's,Grilled Chicken Breast,Kids' Apples Slices,,165.0,2.0,9.0,7.0,29.0,0.5,90.0,370.0,entree_side,none
4897,Wendy's,Grilled Chicken Breast,"Natural-Cut Fries, Large",,660.0,26.0,70.0,0.0,36.0,5.0,90.0,890.0,entree_side,none
4898,Wendy's,Grilled Chicken Breast,Plain Baked Potato,,400.0,2.0,61.0,3.0,36.0,0.5,90.0,395.0,entree_side,none
4899,Wendy's,Grilled Chicken Breast,Sour Cream & Chive Baked Potato,,440.0,4.5,63.0,4.0,37.0,2.0,100.0,405.0,entree_side,none
4900,Wendy's,Grilled Chicken Breast,Seasoned Home Style Potatoes,,360.0,10.0,35.0,0.0,32.0,2.0,90.0,1050.0,entree_side,none
4930,Wendy's,Spicy Chicken Sandwich,Plain Baked Potato,,780.0,21.0,112.0,9.0,37.0,4.0,75.0,1135.0,entree_side,none
4951,Wendy's,Premium Cod,Apple Slices,,215.0,9.0,23.0,7.0,11.0,2.0,30.0,480.0,entree_side,none
4952,Wendy's,Premium Cod,"Natural-Cut Fries, Small",,500.0,24.0,57.0,0.0,16.0,4.5,30.0,800.0,entree_side,none
4953,Wendy's,Premium Cod,Bacon Cheese Baked Potato,,660.0,26.0,80.0,6.0,28.0,9.0,70.0,1260.0,entree_side,breakfast
4955,Wendy's,Premium Cod,"Chili, Small",,350.0,14.0,30.0,6.0,26.0,4.0,65.0,1260.0,entree_side,none
4958,Wendy's,Premium Cod,Broccoli Cheese Baked Potato,,610.0,20.0,84.0,7.0,26.0,8.0,55.0,1050.0,entree_side,none
4959,Wendy's,Premium Cod,Kids' Natural Cut Fries,,410.0,19.0,44.0,0.0,14.0,4.0,30.0,710.0,entree_side,none
4960,Wendy's,Premium Cod,Kids' Apples Slices,,215.0,9.0,23.0,7.0,11.0,2.0,30.0,480.0,entree_side,none
4962,Wendy's,Premium Cod,Plain Baked Potato,,450.0,9.0,75.0,3.0,18.0,2.0,30.0,505.0,entree_side,none
4963,Wendy's,Premium Cod,Sour Cream & Chive Baked Potato,,490.0,11.5,77.0,4.0,19.0,3.5,40.0,515.0,entree_side,none
4964,Wendy's,Premium Cod,Seasoned Home Style Potatoes,,410.0,17.0,49.0,0.0,14.0,3.5,30.0,1160.0,entree_side,none
4975,Wendy's,Kids' Cheeseburger,Kids' Natural Cut Fries,,500.0,23.0,55.0,5.0,18.0,8.0,50.0,850.0,entree_side,none
4978,Wendy's,Kids' Cheeseburger,Plain Baked Potato,,540.0,13.0,86.0,8.0,22.0,6.0,50.0,645.0,entree_side,none
4979,Wendy's,Kids' Cheeseburger,Sour Cream & Chive Baked Potato,,580.0,15.5,88.0,9.0,23.0,7.5,60.0,655.0,entree_side,none
4980,Wendy's,Kids' Cheeseburger,Seasoned Home Style Potatoes,,500.0,21.0,60.0,5.0,18.0,7.5,50.0,1300.0,entree_side,none
5031,Wendy's,4-Piece Chicken Tenders,Apple Slices,,435.0,19.0,35.0,8.0,29.0,3.0,90.0,1230.0,entree_side,none
5035,Wendy's,4-Piece Chicken Tenders,"Chili, Small",,570.0,24.0,42.0,7.0,44.0,5.0,125.0,2010.0,entree_side,none
5040,Wendy's,4-Piece Chicken Tenders,Kids' Apples Slices,,435.0,19.0,35.0,8.0,29.0,3.0,90.0,1230.0,entree_side,none
5042,Wendy's,4-Piece Chicken Tenders,Plain Baked Potato,,670.0,19.0,87.0,4.0,36.0,3.0,90.0,1255.0,entree_side,none
5043,Wendy's,4-Piece Chicken Tenders,Sour Cream & Chive Baked Potato,,710.0,21.5,89.0,5.0,37.0,4.5,100.0,1265.0,entree_side,none
5074,Wendy's,Double Stack,Plain Baked Potato,,660.0,21.0,86.0,8.0,32.0,9.0,90.0,935.0,entree_side,none
5075,Wendy's,Double Stack,Sour Cream & Chive Baked Potato,,700.0,23.5,88.0,9.0,33.0,10.5,100.0,945.0,entree_side,none
5079,Wendy's,Spicy Chicken Breast,Apple Slices,,305.0,12.0,25.0,7.0,24.0,2.5,70.0,750.0,entree_side,none
5083,Wendy's,Spicy Chicken Breast,"Chili, Small",,440.0,17.0,32.0,6.0,39.0,4.5,105.0,1530.0,entree_side,none
5086,Wendy's,Spicy Chicken Breast,Broccoli Cheese Baked Potato,,700.0,23.0,86.0,7.0,39.0,8.5,95.0,1320.0,entree_side,none
5087,Wendy's,Spicy Chicken Breast,Kids' Natural Cut Fries,,500.0,22.0,46.0,0.0,27.0,4.5,70.0,980.0,entree_side,none
5088,Wendy's,Spicy Chicken Breast,Kids' Apples Slices,,305.0,12.0,25.0,7.0,24.0,2.5,70.0,750.0,entree_side,none
5090,Wendy's,Spicy Chicken Breast,Plain Baked Potato,,540.0,12.0,77.0,3.0,31.0,2.5,70.0,775.0,entree_side,none
5091,Wendy's,Spicy Chicken Breast,Sour Cream & Chive Baked Potato,,580.0,14.5,79.0,4.0,32.0,4.0,80.0,785.0,entree_side,none
5092,Wendy's,Spicy Chicken Breast,Seasoned Home Style Potatoes,,500.0,20.0,51.0,0.0,27.0,4.0,70.0,1430.0,entree_side,none
5122,Wendy's,Homestyle Chicken Sandwich,Plain Baked Potato,,790.0,22.0,113.0,9.0,36.0,4.0,75.0,1095.0,entree_side,none
5218,Wendy's,Crispy Chicken BLT,Plain Baked Potato,,690.0,23.0,96.0,8.0,27.0,6.0,50.0,975.0,entree_side,none
5219,Wendy's,Crispy Chicken BLT,Sour Cream & Chive Baked Potato,,730.0,25.5,98.0,9.0,28.0,7.5,60.0,985.0,entree_side,none
5223,Wendy's,Kids' 2-Piece Chicken Tenders,Apple Slices,,235.0,10.0,22.0,7.0,15.0,1.5,45.0,620.0,entree_side,none
5224,Wendy's,Kids' 2-Piece Chicken Tenders,"Natural-Cut Fries, Small",,520.0,25.0,56.0,0.0,20.0,4.0,45.0,940.0,entree_side,none
5227,Wendy's,Kids' 2-Piece Chicken Tenders,"Chili, Small",,370.0,15.0,29.0,6.0,30.0,3.5,80.0,1400.0,entree_side,none
5230,Wendy's,Kids' 2-Piece Chicken Tenders,Broccoli Cheese Baked Potato,,630.0,21.0,83.0,7.0,30.0,7.5,70.0,1190.0,entree_side,none
5231,Wendy's,Kids' 2-Piece Chicken Tenders,Kids' Natural Cut Fries,,430.0,20.0,43.0,0.0,18.0,3.5,45.0,850.0,entree_side,none
5232,Wendy's,Kids' 2-Piece Chicken Tenders,Kids' Apples Slices,,235.0,10.0,22.0,7.0,15.0,1.5,45.0,620.0,entree_side,none
5234,Wendy's,Kids' 2-Piece Chicken Tenders,Plain Baked Potato,,470.0,10.0,74.0,3.0,22.0,1.5,45.0,645.0,entree_side,none
5235,Wendy's,Kids' 2-Piece Chicken Tenders,Sour Cream & Chive Baked Potato,,510.0,12.5,76.0,4.0,23.0,3.0,55.0,655.0,entree_side,none
5236,Wendy's,Kids' 2-Piece Chicken Tenders,Seasoned Home Style Potatoes,,430.0,18.0,48.0,0.0,18.0,3.0,45.0,1300.0,entree_side,none
5274,Burger King,Kids Cheeseburger,"French Fries, Value",,490.0,22.0,58.0,7.0,16.0,6.5,40.0,890.0,entree_side,none
5341,Burger King,Hamburger,Chicken Fries,,500.0,25.0,46.0,7.0,24.0,5.5,65.0,1230.0,entree_side,none
5342,Burger King,Hamburger,Cheesy Tots,,530.0,23.0,60.0,6.0,20.0,4.0,30.0,1160.0,entree_side,none
5345,Burger King,Hamburger,"Hash Browns, Small",,470.0,24.0,50.0,6.0,13.0,6.5,30.0,960.0,entree_side,none
5346,Burger King,Hamburger,"French Fries, Value",,440.0,18.0,57.0,6.0,14.0,4.5,30.0,710.0,entree_side,none
5350,Burger King,Hamburger,Jalapeno Chicken Fries,,520.0,26.0,45.0,7.0,26.0,6.0,70.0,1330.0,entree_side,none
5358,Burger King,Bacon Cheeseburger,"French Fries, Value",,520.0,25.0,58.0,7.0,18.0,7.5,50.0,1040.0,entree_side,breakfast
5454,Burger King,Bacon Cheeseburger Deluxe,"French Fries, Value",,510.0,23.0,59.0,7.0,17.0,7.5,45.0,970.0,entree_side,breakfast
5497,Burger King,Garden Side Salad without dressing,Chicken Fries,,340.0,21.0,23.0,3.0,17.0,5.0,45.0,945.0,entree_side,none
5498,Burger King,Garden Side Salad without dressing,Cheesy Tots,,370.0,19.0,37.0,2.0,13.0,3.5,10.0,875.0,entree_side,none
5499,Burger King,Garden Side Salad without dressing,"Onion Rings, Small",,380.0,20.0,44.0,6.0,7.0,5.5,10.0,935.0,entree_side,none
5500,Burger King,Garden Side Salad without dressing,"French Fries, Large",,490.0,23.0,63.0,2.0,10.0,6.0,10.0,735.0,entree_side,none
5501,Burger King,Garden Side Salad without dressing,"Hash Browns, Small",,310.0,20.0,27.0,2.0,6.0,6.0,10.0,675.0,entree_side,none
5502,Burger King,Garden Side Salad without dressing,"French Fries, Value",,280.0,14.0,34.0,2.0,7.0,4.0,10.0,425.0,entree_side,none
5503,Burger King,Garden Side Salad without dressing,"Onion Rings, Medium",,470.0,25.0,56.0,7.0,8.0,6.0,10.0,1175.0,entree_side,none
5506,Burger King,Garden Side Salad without dressing,Jalapeno Chicken Fries,,360.0,22.0,22.0,3.0,19.0,5.5,50.0,1045.0,entree_side,none
5562,Burger King,"Chicken Nuggets, 6 piece","French Fries, Value",,480.0,26.0,47.0,0.0,15.0,4.0,35.0,800.0,entree_side,none
5569,Burger King,Grilled Chicken Sandwich without Mayo,Chicken Fries,,650.0,24.0,59.0,8.0,49.0,4.5,110.0,1590.0,entree_side,none
5570,Burger King,Grilled Chicken Sandwich without Mayo,Cheesy Tots,,680.0,22.0,73.0,7.0,45.0,3.0,75.0,1520.0,entree_side,none
5573,Burger King,Grilled Chicken Sandwich without Mayo,"Hash Browns, Small",,620.0,23.0,63.0,7.0,38.0,5.5,75.0,1320.0,entree_side,none
5574,Burger King,Grilled Chicken Sandwich without Mayo,"French Fries, Value",,590.0,17.0,70.0,7.0,39.0,3.5,75.0,1070.0,entree_side,none
5578,Burger King,Grilled Chicken Sandwich without Mayo,Jalapeno Chicken Fries,,670.0,25.0,58.0,8.0,51.0,5.0,115.0,1690.0,entree_side,none
5592,Burger King,Value Menu Chicken Nuggets,"French Toast Sticks, 3 piece",,400.0,22.0,40.0,8.0,11.0,3.5,25.0,570.0,entree_side,none
5594,Burger King,Value Menu Chicken Nuggets,Cheesy Tots,,480.0,26.0,45.0,0.0,17.0,2.5,25.0,1090.0,entree_side,none
5598,Burger King,Value Menu Chicken Nuggets,"French Fries, Value",,390.0,21.0,42.0,0.0,11.0,3.0,25.0,640.0,entree_side,none
5688,Burger King,"Kids Chicken Nuggets, 4 piece","French Toast Sticks, 3 piece",,400.0,22.0,40.0,8.0,11.0,3.5,25.0,570.0,entree_side,none
5690,Burger King,"Kids Chicken Nuggets, 4 piece",Cheesy Tots,,480.0,26.0,45.0,0.0,17.0,2.5,25.0,1090.0,entree_side,none
5694,Burger King,"Kids Chicken Nuggets, 4 piece","French Fries, Value",,390.0,21.0,42.0,0.0,11.0,3.0,25.0,640.0,entree_side,none
5706,Burger King,BK Veggie Burger,"French Fries, Value",,610.0,25.0,73.0,9.0,25.0,4.0,5.0,1390.0,entree_side,none
5726,Burger King,BK Veggie Burger without Mayo,Cheesy Tots,,620.0,22.0,76.0,9.0,31.0,2.0,0.0,1770.0,entree_side,none
5728,Burger King,BK Veggie Burger without Mayo,"French Fries, Large",,740.0,26.0,102.0,9.0,28.0,4.5,0.0,1630.0,entree_side,none
5729,Burger King,BK Veggie Burger without Mayo,"Hash Browns, Small",,560.0,23.0,66.0,9.0,24.0,4.5,0.0,1570.0,entree_side,none
5730,Burger King,BK Veggie Burger without Mayo,"French Fries, Value",,530.0,17.0,73.0,9.0,25.0,2.5,0.0,1320.0,entree_side,none
5826,Burger King,Value Menu Bacon Cheeseburger,"French Fries, Value",,500.0,23.0,58.0,7.0,17.0,7.5,45.0,960.0,entree_side,breakfast
5898,Burger King,"Kids Chicken Nuggets, 6 piece","French Fries, Value",,480.0,26.0,47.0,0.0,15.0,4.0,35.0,800.0,entree_side,none
5934,Burger King,Croissan'Wich Egg & Cheese,"French Fries, Value",,520.0,25.0,61.0,4.0,14.0,8.5,130.0,910.0,entree_side,none
5958,Burger King,Original Chicken Sandwich without Mayo,"French Fries, Value",,670.0,26.0,79.0,4.0,31.0,5.0,60.0,1320.0,entree_side,none
5970,Burger King,Value Menu Rodeo Burger,"French Fries, Value",,530.0,22.0,69.0,9.0,15.0,5.5,30.0,770.0,entree_side,none
6025,Taco Bell,Soft Taco Supreme - Beef,Black Beans,,290.0,11.5,32.0,2.0,13.0,4.5,30.0,720.0,entree_side,none
6026,Taco Bell,Soft Taco Supreme - Beef,Chips and Salsa,,390.0,18.0,44.0,5.0,13.0,5.0,30.0,840.0,entree_side,none
6029,Taco Bell,Soft Taco Supreme - Beef,Cheesy Roll Up,,390.0,19.0,35.0,3.0,19.0,9.5,50.0,950.0,entree_side,none
6030,Taco Bell,Soft Taco Supreme - Beef,New Classic Tortilla Chips,,350.0,18.0,36.0,2.0,12.0,5.0,30.0,730.0,entree_side,none
6031,Taco Bell,Soft Taco Supreme - Beef,"Tortilla Chips, Mild",,350.0,18.0,36.0,3.0,12.0,5.0,30.0,650.0,entree_side,none
6032,Taco Bell,Soft Taco Supreme - Beef,Black Beans & Rice,,400.0,14.0,55.0,2.0,15.0,4.5,30.0,910.0,entree_side,none
6033,Taco Bell,Soft Taco Supreme - Beef,Hashbrown,,370.0,22.0,33.0,2.0,11.0,5.5,30.0,790.0,entree_side,none
6034,Taco Bell,Soft Taco Supreme - Beef,Pintos 'n Cheese,,400.0,17.0,42.0,3.0,20.0,7.5,40.0,1200.0,entree_side,none
6035,Taco Bell,Soft Taco Supreme - Beef,Seasoned Rice,,330.0,12.0,43.0,2.0,12.0,4.5,30.0,710.0,entree_side,none
6037,Taco Bell,Soft Taco Supreme - Beef,Cheesy Fiesta Potatoes,,440.0,22.0,48.0,4.0,13.0,6.5,35.0,1040.0,entree_side,none
6038,Taco Bell,Soft Taco Supreme - Beef,Chips and Guacamole,,440.0,24.0,43.0,3.0,13.0,6.0,30.0,830.0,entree_side,none
6039,Taco Bell,Soft Taco Supreme - Beef,Chips and Nacho Cheese Sauce,,430.0,22.0,44.0,4.0,13.0,5.5,35.0,850.0,entree_side,none
6041,Taco Bell,Soft Taco Supreme - Beef,"Tortilla Chips, Fire!",,350.0,18.0,36.0,3.0,12.0,5.0,30.0,640.0,entree_side,none
6042,Taco Bell,Soft Taco Supreme - Beef,"Tortilla Chips, Mild",,350.0,18.0,36.0,3.0,12.0,5.0,30.0,650.0,entree_side,none
6043,Taco Bell,Soft Taco Supreme - Beef,Chips and Pico de Gallo,,380.0,18.0,42.0,3.0,12.0,5.0,30.0,690.0,entree_side,none
6067,Taco Bell,Triple Layer Nachos,Black Beans,,400.0,16.5,53.0,2.0,10.0,1.5,0.0,810.0,entree_side,none
6068,Taco Bell,Triple Layer Nachos,Chips and Salsa,,500.0,23.0,65.0,5.0,10.0,2.0,0.0,930.0,entree_side,none
6071,Taco Bell,Triple Layer Nachos,Cheesy Roll Up,,500.0,24.0,56.0,3.0,16.0,6.5,20.0,1040.0,entree_side,none
6072,Taco Bell,Triple Layer Nachos,New Classic Tortilla Chips,,460.0,23.0,57.0,2.0,9.0,2.0,0.0,820.0,entree_side,none
6073,Taco Bell,Triple Layer Nachos,"Tortilla Chips, Mild",,460.0,23.0,57.0,3.0,9.0,2.0,0.0,740.0,entree_side,none
6074,Taco Bell,Triple Layer Nachos,Black Beans & Rice,,510.0,19.0,76.0,2.0,12.0,1.5,0.0,1000.0,entree_side,none
6076,Taco Bell,Triple Layer Nachos,Pintos 'n Cheese,,510.0,22.0,63.0,3.0,17.0,4.5,10.0,1290.0,entree_side,none
6077,Taco Bell,Triple Layer Nachos,Seasoned Rice,,440.0,17.0,64.0,2.0,9.0,1.5,0.0,800.0,entree_side,none
6083,Taco Bell,Triple Layer Nachos,"Tortilla Chips, Fire!",,460.0,23.0,57.0,3.0,9.0,2.0,0.0,730.0,entree_side,none
6084,Taco Bell,Triple Layer Nachos,"Tortilla Chips, Mild",,460.0,23.0,57.0,3.0,9.0,2.0,0.0,740.0,entree_side,none
6085,Taco Bell,Triple Layer Nachos,Chips and Pico de Gallo,,490.0,23.0,63.0,3.0,9.0,2.0,0.0,780.0,entree_side,none
6086,Taco Bell,Fresco Soft Taco - Shredded Chicken,Nacho Fries,,470.0,24.0,51.0,3.0,13.0,3.5,35.0,1060.0,entree_side,none
6088,Taco Bell,Fresco Soft Taco - Shredded Chicken,Black Beans,,230.0,7.5,28.0,1.0,12.0,2.0,30.0,630.0,entree_side,none
6089,Taco Bell,Fresco Soft Taco - Shredded Chicken,Chips and Salsa,,330.0,14.0,40.0,4.0,12.0,2.5,30.0,750.0,entree_side,none
6092,Taco Bell,Fresco Soft Taco - Shredded Chicken,Cheesy Roll Up,,330.0,15.0,31.0,2.0,18.0,7.0,50.0,860.0,entree_side,none
6093,Taco Bell,Fresco Soft Taco - Shredded Chicken,New Classic Tortilla Chips,,290.0,14.0,32.0,1.0,11.0,2.5,30.0,640.0,entree_side,none
6094,Taco Bell,Fresco Soft Taco - Shredded Chicken,"Tortilla Chips, Mild",,290.0,14.0,32.0,2.0,11.0,2.5,30.0,560.0,entree_side,none
6095,Taco Bell,Fresco Soft Taco - Shredded Chicken,Black Beans & Rice,,340.0,10.0,51.0,1.0,14.0,2.0,30.0,820.0,entree_side,none
6096,Taco Bell,Fresco Soft Taco - Shredded Chicken,Hashbrown,,310.0,18.0,29.0,1.0,10.0,3.0,30.0,700.0,entree_side,none
6097,Taco Bell,Fresco Soft Taco - Shredded Chicken,Pintos 'n Cheese,,340.0,13.0,38.0,2.0,19.0,5.0,40.0,1110.0,entree_side,none
6098,Taco Bell,Fresco Soft Taco - Shredded Chicken,Seasoned Rice,,270.0,8.0,39.0,1.0,11.0,2.0,30.0,620.0,entree_side,none
6100,Taco Bell,Fresco Soft Taco - Shredded Chicken,Cheesy Fiesta Potatoes,,380.0,18.0,44.0,3.0,12.0,4.0,35.0,950.0,entree_side,none
6101,Taco Bell,Fresco Soft Taco - Shredded Chicken,Chips and Guacamole,,380.0,20.0,39.0,2.0,12.0,3.5,30.0,740.0,entree_side,none
6102,Taco Bell,Fresco Soft Taco - Shredded Chicken,Chips and Nacho Cheese Sauce,,370.0,18.0,40.0,3.0,12.0,3.0,35.0,760.0,entree_side,none
6104,Taco Bell,Fresco Soft Taco - Shredded Chicken,"Tortilla Chips, Fire!",,290.0,14.0,32.0,2.0,11.0,2.5,30.0,550.0,entree_side,none
6105,Taco Bell,Fresco Soft Taco - Shredded Chicken,"Tortilla Chips, Mild",,290.0,14.0,32.0,2.0,11.0,2.5,30.0,560.0,entree_side,none
6106,Taco Bell,Fresco Soft Taco - Shredded Chicken,Chips and Pico de Gallo,,320.0,14.0,38.0,2.0,11.0,2.5,30.0,600.0,entree_side,none
6109,Taco Bell,Beefy Nacho Loaded Griller,Black Beans,,450.0,16.5,60.0,3.0,15.0,4.0,20.0,1020.0,entree_side,none
6110,Taco Bell,Beefy Nacho Loaded Griller,Chips and Salsa,,550.0,23.0,72.0,6.0,15.0,4.5,20.0,1140.0,entree_side,none
6113,Taco Bell,Beefy Nacho Loaded Griller,Cheesy Roll Up,,550.0,24.0,63.0,4.0,21.0,9.0,40.0,1250.0,entree_side,none
6114,Taco Bell,Beefy Nacho Loaded Griller,New Classic Tortilla Chips,,510.0,23.0,64.0,3.0,14.0,4.5,20.0,1030.0,entree_side,none
6115,Taco Bell,Beefy Nacho Loaded Griller,"Tortilla Chips, Mild",,510.0,23.0,64.0,4.0,14.0,4.5,20.0,950.0,entree_side,none
6116,Taco Bell,Beefy Nacho Loaded Griller,Black Beans & Rice,,560.0,19.0,83.0,3.0,17.0,4.0,20.0,1210.0,entree_side,none
6118,Taco Bell,Beefy Nacho Loaded Griller,Pintos 'n Cheese,,560.0,22.0,70.0,4.0,22.0,7.0,30.0,1500.0,entree_side,none
6119,Taco Bell,Beefy Nacho Loaded Griller,Seasoned Rice,,490.0,17.0,71.0,3.0,14.0,4.0,20.0,1010.0,entree_side,none
6125,Taco Bell,Beefy Nacho Loaded Griller,"Tortilla Chips, Fire!",,510.0,23.0,64.0,4.0,14.0,4.5,20.0,940.0,entree_side,none
6126,Taco Bell,Beefy Nacho Loaded Griller,"Tortilla Chips, Mild",,510.0,23.0,64.0,4.0,14.0,4.5,20.0,950.0,entree_side,none
6127,Taco Bell,Beefy Nacho Loaded Griller,Chips and Pico de Gallo,,540.0,23.0,70.0,4.0,14.0,4.5,20.0,990.0,entree_side,none
6130,Taco Bell,Shredded Chicken Mini Quesadilla,Black Beans,,280.0,11.5,27.0,1.0,13.0,3.5,40.0,690.0,entree_side,none
6131,Taco Bell,Shredded Chicken Mini Quesadilla,Chips and Salsa,,380.0,18.0,39.0,4.0,13.0,4.0,40.0,810.0,entree_side,none
6134,Taco Bell,Shredded Chicken Mini Quesadilla,Cheesy Roll Up,,380.0,19.0,30.0,2.0,19.0,8.5,60.0,920.0,entree_side,none
6135,Taco Bell,Shredded Chicken Mini Quesadilla,New Classic Tortilla Chips,,340.0,18.0,31.0,1.0,12.0,4.0,40.0,700.0,entree_side,none
6136,Taco Bell,Shredded Chicken Mini Quesadilla,"Tortilla Chips, Mild",,340.0,18.0,31.0,2.0,12.0,4.0,40.0,620.0,entree_side,none
6137,Taco Bell,Shredded Chicken Mini Quesadilla,Black Beans & Rice,,390.0,14.0,50.0,1.0,15.0,3.5,40.0,880.0,entree_side,none
6138,Taco Bell,Shredded Chicken Mini Quesadilla,Hashbrown,,360.0,22.0,28.0,1.0,11.0,4.5,40.0,760.0,entree_side,none
6139,Taco Bell,Shredded Chicken Mini Quesadilla,Pintos 'n Cheese,,390.0,17.0,37.0,2.0,20.0,6.5,50.0,1170.0,entree_side,none
6140,Taco Bell,Shredded Chicken Mini Quesadilla,Seasoned Rice,,320.0,12.0,38.0,1.0,12.0,3.5,40.0,680.0,entree_side,none
6142,Taco Bell,Shredded Chicken Mini Quesadilla,Cheesy Fiesta Potatoes,,430.0,22.0,43.0,3.0,13.0,5.5,45.0,1010.0,entree_side,none
6143,Taco Bell,Shredded Chicken Mini Quesadilla,Chips and Guacamole,,430.0,24.0,38.0,2.0,13.0,5.0,40.0,800.0,entree_side,none
6144,Taco Bell,Shredded Chicken Mini Quesadilla,Chips and Nacho Cheese Sauce,,420.0,22.0,39.0,3.0,13.0,4.5,45.0,820.0,entree_side,none
6146,Taco Bell,Shredded Chicken Mini Quesadilla,"Tortilla Chips, Fire!",,340.0,18.0,31.0,2.0,12.0,4.0,40.0,610.0,entree_side,none
6147,Taco Bell,Shredded Chicken Mini Quesadilla,"Tortilla Chips, Mild",,340.0,18.0,31.0,2.0,12.0,4.0,40.0,620.0,entree_side,none
6148,Taco Bell,Shredded Chicken Mini Quesadilla,Chips and Pico de Gallo,,370.0,18.0,37.0,2.0,12.0,4.0,40.0,660.0,entree_side,none
6151,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,Black Beans,,420.0,15.5,55.0,3.0,13.0,3.5,100.0,980.0,entree_side,breakfast
6152,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,Chips and Salsa,,520.0,22.0,67.0,6.0,13.0,4.0,100.0,1100.0,entree_side,breakfast
6155,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,Cheesy Roll Up,,520.0,23.0,58.0,4.0,19.0,8.5,120.0,1210.0,entree_side,breakfast
6156,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,New Classic Tortilla Chips,,480.0,22.0,59.0,3.0,12.0,4.0,100.0,990.0,entree_side,breakfast
6157,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,"Tortilla Chips, Mild",,480.0,22.0,59.0,4.0,12.0,4.0,100.0,910.0,entree_side,breakfast
6158,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,Black Beans & Rice,,530.0,18.0,78.0,3.0,15.0,3.5,100.0,1170.0,entree_side,breakfast
6159,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,Hashbrown,,500.0,26.0,56.0,3.0,11.0,4.5,100.0,1050.0,entree_side,breakfast
6160,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,Pintos 'n Cheese,,530.0,21.0,65.0,4.0,20.0,6.5,110.0,1460.0,entree_side,breakfast
6161,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,Seasoned Rice,,460.0,16.0,66.0,3.0,12.0,3.5,100.0,970.0,entree_side,breakfast
6163,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,Cheesy Fiesta Potatoes,,570.0,26.0,71.0,5.0,13.0,5.5,105.0,1300.0,entree_side,breakfast
6165,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,Chips and Nacho Cheese Sauce,,560.0,26.0,67.0,5.0,13.0,4.5,105.0,1110.0,entree_side,breakfast
6167,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,"Tortilla Chips, Fire!",,480.0,22.0,59.0,4.0,12.0,4.0,100.0,900.0,entree_side,breakfast
6168,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,"Tortilla Chips, Mild",,480.0,22.0,59.0,4.0,12.0,4.0,100.0,910.0,entree_side,breakfast
6169,Taco Bell,Grilled Breakfast Burrito - Fiesta Potato,Chips and Pico de Gallo,,510.0,22.0,65.0,4.0,12.0,4.0,100.0,950.0,entree_side,breakfast
6172,Taco Bell,Burrito Supreme - Beef,Black Beans,,480.0,16.5,64.0,4.0,20.0,6.0,30.0,1340.0,entree_side,none
6173,Taco Bell,Burrito Supreme - Beef,Chips and Salsa,,580.0,23.0,76.0,7.0,20.0,6.5,30.0,1460.0,entree_side,none
6176,Taco Bell,Burrito Supreme - Beef,Cheesy Roll Up,,580.0,24.0,67.0,5.0,26.0,11.0,50.0,1570.0,entree_side,none
6177,Taco Bell,Burrito Supreme - Beef,New Classic Tortilla Chips,,540.0,23.0,68.0,4.0,19.0,6.5,30.0,1350.0,entree_side,none
6178,Taco Bell,Burrito Supreme - Beef,"Tortilla Chips, Mild",,540.0,23.0,68.0,5.0,19.0,6.5,30.0,1270.0,entree_side,none
6179,Taco Bell,Burrito Supreme - Beef,Black Beans & Rice,,590.0,19.0,87.0,4.0,22.0,6.0,30.0,1530.0,entree_side,none
6181,Taco Bell,Burrito Supreme - Beef,Pintos 'n Cheese,,590.0,22.0,74.0,5.0,27.0,9.0,40.0,1820.0,entree_side,none
6182,Taco Bell,Burrito Supreme - Beef,Seasoned Rice,,520.0,17.0,75.0,4.0,19.0,6.0,30.0,1330.0,entree_side,none
6188,Taco Bell,Burrito Supreme - Beef,"Tortilla Chips, Fire!",,540.0,23.0,68.0,5.0,19.0,6.5,30.0,1260.0,entree_side,none
6189,Taco Bell,Burrito Supreme - Beef,"Tortilla Chips, Mild",,540.0,23.0,68.0,5.0,19.0,6.5,30.0,1270.0,entree_side,none
6190,Taco Bell,Burrito Supreme - Beef,Chips and Pico de Gallo,,570.0,23.0,74.0,5.0,19.0,6.5,30.0,1310.0,entree_side,none
